"fecha","retorno"
2014-09-18,-0.0746433511490503
2014-09-19,-0.0724015083159877
2014-09-20,0.035111238924082
2014-09-21,-0.0249676585731287
2014-09-22,0.00831741584779344
2014-09-23,0.0803325898083065
2014-09-24,-0.0293060729580974
2014-09-25,-0.0278678171931697
2014-09-26,-0.0175225712651654
2014-09-27,-0.0122024759994428
2014-09-28,-0.0575386213451745
2014-09-29,-0.00455456520813247
2014-09-30,0.0301093678685476
2014-10-01,-0.008640560327418
2014-10-02,-0.0225214365636148
2014-10-03,-0.0423704454942229
2014-10-04,-0.0890971731632364
2014-10-05,-0.025736857208349
2014-10-06,0.0294185424840832
2014-10-07,0.0183355375497687
2014-10-08,0.0486304901075316
2014-10-09,0.0336705088651579
2014-10-10,-0.00953501968586856
2014-10-11,0.00203630183976955
2014-10-12,0.0438756838025256
2014-10-13,0.0308621657497126
2014-10-14,0.0264294547353385
2014-10-15,-0.0153262309019428
2014-10-16,-0.0314358949961546
2014-10-17,0.00313708699737703
2014-10-18,0.0198251866187
2014-10-19,-0.00485538798712071
2014-10-20,-0.0173517220527151
2014-10-21,0.00943698795797498
2014-10-22,-0.00861978932439555
2014-10-23,-0.0667503181364433
2014-10-24,-0.000200878304656982
2014-10-25,-0.0313907691902147
2014-10-26,0.0211782233521802
2014-10-27,-0.00484673336524111
2014-10-28,0.0130284759828436
2014-10-29,-0.0635722429109249
2014-10-30,0.0285348964640901
2014-10-31,-0.0204328717252178
2014-11-01,-0.0378680670905576
2014-11-02,0.000438908464380106
2014-11-03,0.00508685011301058
2014-11-04,0.00892958354281337
2014-11-05,0.0268502201946452
2014-11-06,0.0284698604392304
2014-11-07,-0.0198790705066116
2014-11-08,0.00893445273803373
2014-11-09,0.0501719340796436
2014-11-10,0.0100249092562379
2014-11-11,0.00209903734414141
2014-11-12,0.1414437423595
2014-11-13,-0.00669440545644306
2014-11-14,-0.0560085499138561
2014-11-15,-0.0560518045160441
2014-11-16,0.0307583475088826
2014-11-17,-0.00122276592224946
2014-11-18,-0.0320244927300859
2014-11-19,0.014176812837003
2014-11-20,-0.0615447453682112
2014-11-21,-0.019732890613736
2014-11-22,0.00588838212450415
2014-11-23,0.0406804926674669
2014-11-24,0.025060623015368
2014-11-25,-0.00412898190410615
2014-11-26,-0.0187657195948141
2014-11-27,0.00352289751237755
2014-11-28,0.0181664909848882
2014-11-29,-0.00254274736036564
2014-11-30,0.00678402304273895
2014-12-01,0.00316390258603771
2014-12-02,0.00544339024439733
2014-12-03,-0.0166730932729209
2014-12-04,-0.0145205455339674
2014-12-05,0.019425682112808
2014-12-06,-0.00550531691144052
2014-12-07,0.000826792484756922
2014-12-08,-0.0357865409101867
2014-12-09,-0.027139664971795
2014-12-10,-0.0167600204647824
2014-12-11,0.0118847547328613
2014-12-12,0.00579188306958844
2014-12-13,-0.0147619547568629
2014-12-14,0.012177354377938
2014-12-15,-0.0180412206522398
2014-12-16,-0.0543941296973518
2014-12-17,-0.0225290374685532
2014-12-18,-0.0265553521753494
2014-12-19,0.0204921079049729
2014-12-20,0.0374017835367306
2014-12-21,-0.0280074264191112
2014-12-22,0.0338396286813278
2014-12-23,0.00806058078169691
2014-12-24,-0.0366435296053282
2014-12-25,-0.0109923793735334
2014-12-26,0.0275657414012729
2014-12-27,-0.0374733123211763
2014-12-28,0.00434687997420724
2014-12-29,-0.0145071119114997
2014-12-30,-0.00620147053502773
2014-12-31,0.0299770239651016
2015-01-01,-0.0187382748822094
2015-01-02,0.00248861928568722
2015-01-03,-0.114027817724646
2015-01-04,-0.0619589497412436
2015-01-05,0.0381690406620105
2015-01-06,0.0417958802770668
2015-01-07,0.0280729729527449
2015-01-08,-0.03804603850823
2015-01-09,0.0246074446725206
2015-01-10,-0.0552578268559323
2015-01-11,-0.0338116582860213
2015-01-12,0.00800814975809949
2015-01-13,-0.170305726949132
2015-01-14,-0.237557715495306
2015-01-15,0.164002352794029
2015-01-16,-0.00836005186080158
2015-01-17,-0.0433938406873038
2015-01-18,0.0541100592971837
2015-01-19,0.0212707358504778
2015-01-20,-0.0166413494257487
2015-01-21,0.071146261231994
2015-01-22,0.0282832675639053
2015-01-23,-0.0022604556308039
2015-01-24,0.0622926248547335
2015-01-25,0.0234118023800454
2015-01-26,0.0749794440652236
2015-01-27,-0.0372443572504526
2015-01-28,-0.119000737183645
2015-01-29,-0.00172002063339427
2015-01-30,-0.0308239744293868
2015-01-31,-0.040380437381728
2015-02-01,0.0427933220363164
2015-02-02,0.0484057499457036
2015-02-03,-0.0471024508644087
2015-02-04,-0.00182774484530412
2015-02-05,-0.0438935079933485
2015-02-06,0.0234661832756968
2015-02-07,0.0243911975438023
2015-02-08,-0.0192484774801889
2015-02-09,-0.0148901878086081
2015-02-10,-0.00123194336100685
2015-02-11,-0.00297936986906766
2015-02-12,0.0116976765480103
2015-02-13,0.0597871074457528
2015-02-14,0.0889234937942556
2015-02-15,-0.0914838458402008
2015-02-16,-0.00419058296067298
2015-02-17,0.0409186284777201
2015-02-18,-0.0303563635927304
2015-02-19,0.0166051903417275
2015-02-20,0.0144446905515796
2015-02-21,0.0030922388719814
2015-02-22,-0.0356199807159152
2015-02-23,0.0122771959443213
2015-02-24,-0.000657407084103667
2015-02-25,-0.00531284787144148
2015-02-26,-0.00440606396862275
2015-02-27,0.0710216429476702
2015-02-28,0.00171228249249733
2015-03-01,0.0230890701745876
2015-03-02,0.0577463103970564
2015-03-03,0.0216452129850131
2015-03-04,-0.0310409866824912
2015-03-05,0.0112368448920188
2015-03-06,-0.0125890195638867
