"fecha","retorno"
2000-01-04,-0.0390991753409367
2000-01-05,0.00192033796158597
2000-01-06,0.000955221740062129
2000-01-07,0.0267299497298632
2000-01-10,0.011127824873145
2000-01-11,-0.0131485767889048
2000-01-12,-0.0043960196786097
2000-01-13,0.0120962451654192
2000-01-14,0.0106147634973368
2000-01-18,-0.00685551697673148
2000-01-19,0.000522156873618229
2000-01-20,-0.00712061256986107
2000-01-21,-0.00291656813395313
2000-01-24,-0.0280225842284541
2000-01-25,0.00604648360304072
2000-01-26,-0.0042216197666729
2000-01-27,-0.00394620402448087
2000-01-28,-0.0278408127297309
2000-01-31,0.0249048505291221
2000-02-01,0.0105717409154105
2000-02-02,-0.00011356385074901
2000-02-03,0.0111853476979142
2000-02-04,-0.000421133035716892
2000-02-07,-9.12760143148006e-05
2000-02-08,0.012198493672587
2000-02-09,-0.021035117059748
2000-02-10,0.00362024285277851
2000-02-11,-0.02119229898919
2000-02-14,0.00203088685354746
2000-02-15,0.00867494755307607
2000-02-16,-0.0103093728166783
2000-02-17,0.000425058137472512
2000-02-18,-0.0308471030816904
2000-02-22,0.00450667348111544
2000-02-23,0.00628113910633932
2000-02-24,-0.00534973031624375
2000-02-25,-0.0149400893854388
2000-02-28,0.0109570787459781
2000-02-29,0.0135350730966479
2000-03-01,0.00930211472848352
2000-03-02,0.00186172813499041
2000-03-03,0.0196428537973832
2000-03-06,-0.0127767019942056
2000-03-07,-0.0259652971202913
2000-03-08,0.0081401286069358
2000-03-09,0.0252795704034199
2000-03-10,-0.00473405493968659
2000-03-13,-0.00824130523312583
2000-03-14,-0.0178437271754195
2000-03-15,0.0239826197730366
2000-03-16,0.0465457788590458
2000-03-17,0.00410546131475975
2000-03-20,-0.00536783041363353
2000-03-21,0.0252445130804997
2000-03-22,0.00452162860946093
2000-03-23,0.0176424980445011
2000-03-24,7.20079834053422e-05
2000-03-27,-0.00235961965289722
2000-03-28,-0.0106413844065987
2000-03-29,0.000523855171532084
2000-03-30,-0.0137498496204351
2000-03-31,0.0071387626855195
2000-04-03,0.00491922566175784
2000-04-04,-0.00749161394802478
2000-04-05,-0.00493611908105862
2000-04-06,0.00934856351297952
2000-04-07,0.0099480952948614
2000-04-10,-0.00787211132138488
2000-04-11,-0.00257566253539121
2000-04-12,-0.0225229361754105
2000-04-13,-0.0183381808216625
2000-04-14,-0.0600450975220195
2000-04-17,0.0325481108133401
2000-04-18,0.0282602968007026
2000-04-19,-0.00985690838193687
2000-04-20,0.00494064151901075
2000-04-24,-0.00326774042421984
2000-04-25,0.032734293540992
2000-04-26,-0.0111965392435938
2000-04-27,0.00268638203396865
2000-04-28,-0.00856261067630104
2000-05-01,0.0108331626289022
2000-05-02,-0.0150695315329274
2000-05-03,-0.0218015011639086
2000-05-04,-0.00391552748821322
2000-05-05,0.0162272640983279
2000-05-08,-0.00592270059019473
2000-05-09,-0.00848292407271156
2000-05-10,-0.0208150540471408
2000-05-11,0.0177441064451536
2000-05-12,0.00929732496896207
2000-05-15,0.0218571374325807
2000-05-16,0.00937510539631958
2000-05-17,-0.0125197182640999
2000-05-18,-0.00734148957517711
2000-05-19,-0.0212795008342948
2000-05-22,-0.00443783697282907
2000-05-23,-0.0193620835591011
2000-05-24,0.018169184098519
2000-05-25,-0.0126091133279704
2000-05-26,-0.00253665598412844
2000-05-30,0.0317330022412774
2000-05-31,-0.00130140229310083
2000-06-01,0.0196632698740276
2000-06-02,0.019446456896417
2000-06-05,-0.00654016901200638
2000-06-06,-0.00669299340404272
2000-06-07,0.00923126844668154
2000-06-08,-0.00660748547662671
2000-06-09,-0.00323447169990221
2000-06-12,-0.00754405228380861
2000-06-13,0.0160802122174424
2000-06-14,0.000748370883408178
2000-06-15,0.00555389123684691
2000-06-16,-0.00969705091141826
2000-06-19,0.0146013991327152
2000-06-20,-0.00678612911232612
2000-06-21,0.00215226321167972
2000-06-22,-0.0183881677470144
2000-06-23,-0.00739556263363106
2000-06-26,0.00954862659674216
2000-06-27,-0.00327614809189303
2000-06-28,0.00293931619194243
2000-06-29,-0.00858067456208556
2000-06-30,0.00842946180528426
2000-07-03,0.0102185212764603
2000-07-05,-0.0159892961732986
2000-07-06,0.0071928818771978
2000-07-07,0.0151455457642165
2000-07-10,-0.00222034755067924
2000-07-11,0.0035582718183651
2000-07-12,0.00809745420154506
2000-07-13,0.00195393594296522
2000-07-14,0.00940849366019236
2000-07-17,0.000337702261848705
2000-07-18,-0.0111510594561706
2000-07-19,-0.007917525979245
2000-07-20,0.00914185956935665
2000-07-21,-0.0103369508377078
2000-07-24,-0.0107999082984724
2000-07-25,0.00692807328598288
2000-07-26,-0.0150674222857674
2000-07-27,-0.00192971127849972
2000-07-28,-0.0207220356120681
2000-07-31,0.00767525062029328
2000-08-01,0.00506811617280789
2000-08-02,0.000417113188205143
2000-08-03,0.00958766319674442
2000-08-04,0.00711375339943121
2000-08-07,0.0111411757068964
2000-08-08,0.00234973879924727
2000-08-09,-0.00671935021488324
2000-08-10,-0.00860522107094841
2000-08-11,0.00790564158600571
2000-08-14,0.0133092958812222
2000-08-15,-0.00479169503662291
2000-08-16,-0.00309018157826824
2000-08-17,0.010900919209476
2000-08-18,-0.00291183703027187
2000-08-21,0.00518857134354622
2000-08-22,-0.000900701347942068
2000-08-23,0.00521952244131096
2000-08-24,0.00155266819141175
2000-08-25,-0.00123400048553446
2000-08-28,0.00505871873977171
2000-08-29,-0.00281091354259466
2000-08-30,-0.00481339925730406
2000-08-31,0.00999262539982571
2000-09-01,0.00203390992844188
