"fecha","retorno"
2000-08-31,0.0159365706837011
2000-09-01,-0.00468211848165634
2000-09-05,-0.00434158508858395
2000-09-06,-0.00581810945182859
2000-09-07,-0.000729705258855518
2000-09-08,-0.00255805811936582
2000-09-11,-0.000731997440030163
2000-09-12,-0.000732645479775584
2000-09-13,-0.000366524126773626
2000-09-14,-0.00146732935321481
2000-09-15,-0.000367197018544374
2000-09-18,-0.00331062993860254
2000-09-19,0.00184060427901134
2000-09-20,-0.0107229495889358
2000-09-21,0.00482102851951449
2000-09-22,0.00553404868387464
2000-09-25,0.00842656877099035
2000-09-26,-0.000729971590924805
2000-09-27,0.0162958525514219
2000-09-28,-0.0101083452509281
2000-09-29,-0.00728335322921936
2000-10-02,-0.00182915722789367
2000-10-03,-0.00550763267168897
2000-10-04,-0.00479801003563196
2000-10-05,0.00110933017082537
2000-10-06,-0.00481578380337133
2000-10-09,0.00296632890700721
2000-10-10,0.00847926847309566
2000-10-11,-0.00699945358237386
2000-10-12,0.0215769715247927
2000-10-13,-0.0145775179424188
2000-10-16,-0.00330941249492067
2000-10-17,-0.00147436035547877
2000-10-18,-0.00295537089715747
2000-10-19,-0.000740124725538749
2000-10-20,0.00406431768160065
2000-10-23,-0.00406431768160065
2000-10-24,0
2000-10-25,-0.0145443315781888
2000-10-26,-0.00489557858043277
2000-10-27,-0.00188928834406443
2000-10-30,-0.000378309469155624
2000-10-31,0.00226759781322006
2000-11-01,-0.0037821528560551
2000-11-02,0.00189286451199067
2000-11-03,0.0007561898546804
2000-11-06,-0.000378023449455256
2000-11-07,-0.000756475874380769
2000-11-08,0.00264505056224884
2000-11-09,0.00301427436729718
2000-11-10,-0.00490284905516525
2000-11-13,-0.000756475874380769
2000-11-14,0.00226759781322006
2000-11-15,0.000754763081234344
2000-11-16,0.00263696403509162
2000-11-17,-0.000376201644843199
2000-11-20,0.00225554827181362
2000-11-21,-0.00225554827181362
2000-11-22,0.00225554827181362
2000-11-27,0.0141688364153252
2000-11-28,-0.00111138486690088
2000-11-29,-0.0126819827737767
2000-11-30,0.0137933676406776
2000-12-01,-0.00519672234440716
2000-12-04,0.00741568066316134
2000-12-05,-0.00110892011793506
2000-12-06,0.0143200318444396
2000-12-07,-0.00401818106277396
2000-12-08,-0.00366703731511908
2000-12-11,-0.00737466435932177
2000-12-12,0.000369937417494803
2000-12-13,-0.00630910130877638
2000-12-14,0.00148807278926189
2000-12-15,0.00519094199479486
2000-12-18,-0.00259204618943443
2000-12-19,0
2000-12-20,0.0103283386960991
2000-12-21,0.00439404654337405
2000-12-22,0
2000-12-26,0.00146036492954593
2000-12-27,0.00400512483991289
2000-12-28,-0.0127995890554864
2000-12-29,0.00110350493535272
2001-01-02,-0.013323683938844
2001-01-03,-0.00149140184629726
2001-01-04,-0.00261540303388941
2001-01-05,0.00261540303388941
2001-01-08,0
2001-01-09,-0.00186741417479563
2001-01-10,-0.010522410986531
2001-01-11,-0.00264805220321396
2001-01-12,-0.000378882765177835
2001-01-16,-0.00227620024055764
2001-01-17,-0.000379774310122372
2001-01-18,0.00379219246151674
2001-01-19,0.000378337131998308
2001-01-22,0.007914140331164
2001-01-23,-0.00112671483456772
2001-01-24,-0.00678742549659628
2001-01-25,0.000756475874380769
2001-01-26,-0.00644801113778914
2001-01-29,0
2001-01-30,0.0102216005214286
2001-01-31,0.00037659990039085
2001-02-01,0.0108594733665353
2001-02-02,-0.0052277709819526
2001-02-05,-0.00713883862573184
2001-02-06,-0.0071902842006546
2001-02-07,-0.0019007799800157
2001-02-08,-0.010327044239923
2001-02-09,-0.000769277757291853
2001-02-12,0.00307344960015943
2001-02-13,-0.00153560265899966
2001-02-14,-0.0034635167515269
2001-02-15,-0.0167155992792436
2001-02-16,0.0120788766162265
2001-02-20,-0.00816650865193669
2001-02-21,0.00816650865193669
2001-02-22,0.00116116825851798
2001-02-23,0.00924147480011683
2001-02-26,0.0186069316049187
2001-02-27,0.0060015414889083
2001-02-28,-0.00224637355444912
2001-03-01,-0.00601496394674328
2001-03-02,-0.0117581707249004
2001-03-05,0.00152494841534345
2001-03-06,-0.00995416386832826
2001-03-07,0.00575485967743727
2001-03-08,0.0151863210598968
2001-03-09,0.0201423970597725
2001-03-12,0.00294992219652901
2001-03-13,-0.0178311498690071
2001-03-14,-0.0162481862563002
2001-03-15,-0.00956945101615059
2001-03-16,-0.00733450064308627
2001-03-19,0.00656492687779409
2001-03-20,0.0026908039431861
2001-03-21,0.00535986701548641
2001-03-22,-0.00305922912766299
2001-03-23,0.00153078442373289
2001-03-26,0.0015284447039301
2001-03-27,-0.00344232088621421
2001-03-28,-0.00499324164963699
2001-03-29,-0.00347165021412899
2001-03-30,-0.00348362623784038
2001-04-02,-0.00895814283853724
2001-04-03,0.00468377789808727
2001-04-04,0.00621122400739083
2001-04-05,-0.00116161791558689
2001-04-06,0.00733450064308627
2001-04-09,-0.00655997817285492
2001-04-10,-0.00387898099776951
2001-04-11,0.00542646453312834
2001-04-12,0.00539705954261027
2001-04-16,0.0122278242199387
2001-04-17,-0.00839052105933558
2001-04-18,0.000765626728783886
2001-04-19,0.0151920893214852
2001-04-20,-0.00188643716772141
2001-04-23,-0.00416263831319519
2001-04-24,0.00151570276311386
2001-04-25,-0.0064578086041287
2001-04-26,0.00759305108354624
2001-04-27,-0.00189286451199067
2001-04-30,0.000378882765177835
2001-05-01,0.00151398174681283
2001-05-02,0.0037750140075552
2001-05-03,0.00338534807980562
2001-05-04,-0.000751246059920163
2001-05-07,0
2001-05-08,-0.00376506460214188
