"fecha","log_precio"
2000-05-11,7.24979062605101
2000-05-12,7.25908795101998
2000-05-15,7.28094508845256
2000-05-16,7.29032019384888
2000-05-17,7.27780047558478
2000-05-18,7.2704589860096
2000-05-19,7.2491794851753
2000-05-22,7.24474164820248
2000-05-23,7.22537956464337
2000-05-24,7.24354874874189
2000-05-25,7.23093963541392
2000-05-26,7.22840297942979
2000-05-30,7.26013598167107
2000-05-31,7.25883457937797
2000-06-01,7.278497849252
2000-06-02,7.29794430614842
2000-06-05,7.29140413713641
2000-06-06,7.28471114373237
2000-06-07,7.29394241217905
2000-06-08,7.28733492670242
2000-06-09,7.28410045500252
2000-06-12,7.27655640271871
2000-06-13,7.29263661493615
2000-06-14,7.29338498581956
2000-06-15,7.29893887705641
2000-06-16,7.28924182614499
2000-06-19,7.3038432252777
2000-06-20,7.29705709616538
2000-06-21,7.29920935937706
2000-06-22,7.28082119163004
2000-06-23,7.27342562899641
2000-06-26,7.28297425559315
2000-06-27,7.27969810750126
2000-06-28,7.2826374236932
2000-06-29,7.27405674913112
2000-06-30,7.2824862109364
2000-07-03,7.29270473221286
2000-07-05,7.27671543603956
2000-07-06,7.28390831791676
2000-07-07,7.29905386368098
2000-07-10,7.2968335161303
2000-07-11,7.30039178794866
2000-07-12,7.30848924215021
2000-07-13,7.31044317809318
2000-07-14,7.31985167175337
2000-07-17,7.32018937401522
2000-07-18,7.30903831455905
2000-07-19,7.3011207885798
2000-07-20,7.31026264814916
2000-07-21,7.29992569731145
2000-07-24,7.28912578901298
2000-07-25,7.29605386229896
2000-07-26,7.28098644001319
2000-07-27,7.27905672873469
2000-07-28,7.25833469312262
2000-07-31,7.26600994374292
2000-08-01,7.27107805991573
2000-08-02,7.27149517310393
2000-08-03,7.28108283630068
2000-08-04,7.28819658970011
2000-08-07,7.299337765407
2000-08-08,7.30168750420625
2000-08-09,7.29496815399137
2000-08-10,7.28636293292042
2000-08-11,7.29426857450642
2000-08-14,7.30757787038765
2000-08-15,7.30278617535102
2000-08-16,7.29969599377276
2000-08-17,7.31059691298223
2000-08-18,7.30768507595196
2000-08-21,7.31287364729551
2000-08-22,7.31197294594756
2000-08-23,7.31719246838887
2000-08-24,7.31874513658029
2000-08-25,7.31751113609475
2000-08-28,7.32256985483452
2000-08-29,7.31975894129193
2000-08-30,7.31494554203462
2000-08-31,7.32493816743445
2000-09-01,7.32697207736289
2000-09-05,7.31792925365879
2000-09-06,7.30804032704876
2000-09-07,7.31489232846079
2000-09-08,7.30954698172399
2000-09-11,7.30603463783294
2000-09-12,7.30114105160541
2000-09-13,7.30310946635759
2000-09-14,7.30038502858976
2000-09-15,7.29016330965524
2000-09-18,7.2755254494535
2000-09-19,7.28612323592904
2000-09-20,7.28024252304266
2000-09-21,7.27866348197823
2000-09-22,7.27843566671049
2000-09-25,7.2717245748398
2000-09-26,7.26347674115782
2000-09-27,7.26302820295237
2000-09-28,7.28501982218292
2000-09-29,7.2699718465577
2000-10-02,7.26977689031473
2000-10-03,7.26295110221723
2000-10-04,7.2684461108402
2000-10-05,7.26981173707103
2000-10-06,7.25062840771048
2000-10-09,7.2456764862645
2000-10-10,7.23491285390299
2000-10-11,7.21860927115211
2000-10-12,7.19276881603101
2000-10-13,7.22560522345478
2000-10-16,7.22593260471672
2000-10-17,7.20783762726146
2000-10-18,7.20201318682088
2000-10-19,7.23616654867989
2000-10-20,7.24203228907787
2000-10-23,7.24120869876962
2000-10-24,7.24289091194854
2000-10-25,7.21883646274922
2000-10-26,7.21849932408718
2000-10-27,7.22953435214784
2000-10-30,7.24326993882994
2000-10-31,7.26501007186581
2000-11-01,7.25927091604865
2000-11-02,7.26425416982678
2000-11-03,7.26311231384446
2000-11-06,7.26695997937142
2000-11-07,7.26673655786665
2000-11-08,7.25083423544275
2000-11-09,7.24432752106581
2000-11-10,7.21962738443677
2000-11-13,7.20879277670812
2000-11-14,7.23197414241404
2000-11-15,7.23692236829378
2000-11-16,7.22425797810332
2000-11-17,7.22090037745022
2000-11-20,7.20237820422646
2000-11-21,7.20589496121269
2000-11-22,7.18717328693796
2000-11-24,7.20174493140864
2000-11-27,7.20709659554718
2000-11-28,7.19750269151524
2000-11-29,7.20186419524254
2000-11-30,7.18155388394223
2000-12-01,7.18176681941068
2000-12-04,7.18914507454321
2000-12-05,7.2273284117459
2000-12-06,7.20894073963023
2000-12-07,7.20307067993193
2000-12-08,7.22248573432095
2000-12-11,7.22998365980893
2000-12-12,7.22342700114417
2000-12-13,7.21523261858123
2000-12-14,7.20111872212335
2000-12-15,7.17942231084338
2000-12-18,7.18746061436523
2000-12-19,7.17441796551035
2000-12-20,7.14262183871841
2000-12-21,7.15059163615183
2000-12-22,7.17468598687532
2000-12-26,7.18173637631513
2000-12-27,7.19212189433404
2000-12-28,7.19610210846134
2000-12-29,7.18559913648791
2001-01-02,7.15716680196649
2001-01-03,7.20605087217489
2001-01-04,7.19544232578678
2001-01-05,7.16884948772091
2001-01-08,7.16692983508174
2001-01-09,7.17073477633054
2001-01-10,7.18027550398306
2001-01-11,7.19054034034026
2001-01-12,7.18428796398693
2001-01-16,7.19041226512018
2001-01-17,7.19253562351796
2001-01-18,7.20635501429765
2001-01-19,7.20231865019341
2001-01-22,7.20258675176723
2001-01-23,7.21553407107928
2001-01-24,7.2183967913587
2001-01-25,7.21340742545724
2001-01-26,7.21151979622712
2001-01-29,7.21830149628235
2001-01-30,7.22528493270446
2001-01-31,7.21964936789717
2001-02-01,7.22509564195677
2001-02-02,7.20746718004532
2001-02-05,7.21104742178707
2001-02-06,7.20953255302817
2001-02-07,7.20108886250452
2001-02-08,7.19483469184376
2001-02-09,7.18140942587696
2001-02-12,7.1931673208082
2001-02-13,7.18447754822223
2001-02-14,7.18229135315902
2001-02-15,7.19038208408827
2001-02-16,7.17129579700508
2001-02-20,7.15378684301442
2001-02-21,7.13510598342835
2001-02-22,7.13315224647718
2001-02-23,7.12758132172634
2001-02-26,7.14492009091791
2001-02-27,7.13723069479025
2001-02-28,7.1228182230763
2001-03-01,7.12385808670464
2001-03-02,7.11816210444616
2001-03-05,7.12400313690136
2001-03-06,7.13393425778397
2001-03-07,7.14036588767759
2001-03-08,7.14262183871841
2001-03-09,7.11754611339446
2001-03-12,7.07340533045003
2001-03-13,7.08812496058957
2001-03-14,7.06194306749586
2001-03-15,7.06779719301322
2001-03-16,7.04797801021857
2001-03-19,7.06545114599517
2001-03-20,7.04107914580221
2001-03-21,7.02299286853624
2001-03-22,7.01892087297044
2001-03-23,7.03863436890734
2001-03-26,7.04985356945304
2001-03-27,7.07510704882486
2001-03-28,7.05037404029396
2001-03-29,7.04573297938898
2001-03-30,7.05645968852837
2001-04-02,7.0439194485335
2001-04-03,7.00892097351105
2001-04-04,7.00601564814966
2001-04-05,7.04876856106705
2001-04-06,7.02858261268928
2001-04-09,7.03666723852863
2001-04-10,7.06337345712067
2001-04-11,7.0612400354017
2001-04-12,7.07623142895404
2001-04-16,7.07299853977143
2001-04-17,7.08322848811092
2001-04-18,7.12138171320973
2001-04-19,7.13384643496325
2001-04-20,7.12526698556343
2001-04-23,7.11017352551105
2001-04-24,7.09793750188169
2001-04-25,7.11375267146138
2001-04-26,7.11843752536598
2001-04-27,7.13333589729718
2001-04-30,7.13046670569396
2001-05-01,7.14396504739845
2001-05-02,7.14474654949366
2001-05-03,7.12976214936303
2001-05-04,7.14409930763846
2001-05-07,7.14164884904904
2001-05-08,7.1398188889553
2001-05-09,7.13532106901904
2001-05-10,7.13503431036756
2001-05-11,7.12742885203552
2001-05-14,7.13003449201987
2001-05-15,7.13045068301835
2001-05-16,7.15850620759811
2001-05-17,7.16122626152082
2001-05-18,7.16391569387589
2001-05-21,7.17994035796062
2001-05-22,7.17730902544806
2001-05-23,7.16166082982554
2001-05-24,7.16485188129696
2001-05-25,7.15296557070858
2001-05-29,7.14514097078712
2001-05-30,7.12936161422866
2001-05-31,7.13554398188646
2001-06-01,7.13939863950914
2001-06-04,7.14449398425014
2001-06-05,7.15740049535071
2001-06-06,7.14679582428875
2001-06-07,7.15223750153747
2001-06-08,7.1427957492279
2001-06-11,7.13440468930333
2001-06-12,7.13556789370434
2001-06-13,7.12415612976557
2001-06-14,7.10649957066988
2001-06-15,7.1019724559598
2001-06-18,7.09707731986771
2001-06-19,7.10050556377537
2001-06-20,7.10917661372012
2001-06-21,7.12047673974457
2001-06-22,7.11098177653184
2001-06-25,7.10545791777988
2001-06-26,7.10394687532088
2001-06-27,7.09925950100076
2001-06-28,7.1116751955079
2001-06-29,7.11018987639463
2001-07-02,7.1202179689989
2001-07-03,7.11838076618282
2001-07-05,7.10598298478355
2001-07-06,7.08220423284933
2001-07-09,7.08905967639224
2001-07-10,7.07455704064867
2001-07-11,7.07342229370999
2001-07-12,7.09683727794409
2001-07-13,7.10305891418107
2001-07-16,7.09211638046667
2001-07-17,7.10203829592779
2001-07-18,7.09648125110481
2001-07-19,7.10251583261936
2001-07-20,7.09907785114377
2001-07-23,7.08257378255288
2001-07-24,7.06616831156175
2001-07-25,7.08212025785661
2001-07-26,7.09251557106812
2001-07-27,7.09491506787326
2001-07-30,7.09383644253221
2001-07-31,7.09939163507561
2001-08-01,7.10326453925239
2001-08-02,7.10722070294177
2001-08-03,7.1019642130936
2001-08-06,7.09047673952788
2001-08-07,7.0937368168783
2001-08-08,7.07625680192904
2001-08-09,7.07617232599156
2001-08-10,7.08184305956755
2001-08-13,7.08279206536895
2001-08-14,7.07895688808227
2001-08-15,7.07159035857583
2001-08-16,7.07467553745841
2001-08-17,7.05787209430953
2001-08-20,7.06596345959107
2001-08-21,7.05381042948782
2001-08-22,7.06074247530524
2001-08-23,7.05797535766811
2001-08-24,7.07743902542283
2001-08-27,7.07259996859877
2001-08-28,7.0574761701377
2001-08-29,7.0462643138344
2001-08-30,7.02911416193312
2001-08-31,7.03313600654644
2001-09-04,7.03257125115544
2001-09-05,7.03151154177453
2001-09-06,7.00886680241676
2001-09-07,6.99005392868559
2001-09-10,6.99626057532565
2001-09-17,6.94579261869754
2001-09-18,6.93997073388847
2001-09-19,6.92372702446461
2001-09-20,6.89217450469743
2001-09-21,6.87295676080015
2001-09-24,6.91119935354975
2001-09-25,6.91995063197652
2001-09-26,6.91477059205699
2001-09-27,6.92619421741793
2001-09-28,6.94787937377702
2001-10-01,6.94558083553778
2001-10-02,6.95781126647307
2001-10-03,6.97754252887742
2001-10-04,6.97506807782771
2001-10-05,6.97670282066566
2001-10-08,6.96832337346564
2001-10-09,6.9629534394469
2001-10-10,6.98563255786866
2001-10-11,7.0007264105365
2001-10-12,6.99544561447349
2001-10-15,6.99391460851209
2001-10-16,7.00082662634538
2001-10-17,6.98201820739123
2001-10-18,6.9741140038105
2001-10-19,6.97866096830354
2001-10-22,6.99384125029554
2001-10-23,6.98913250744521
2001-10-24,6.98951953579019
2001-10-25,7.00314724255145
2001-10-26,7.0072475972158
2001-10-29,6.98314105117053
2001-10-30,6.96582609113027
2001-10-31,6.96581664603971
2001-11-01,6.98850540614713
2001-11-02,6.99136081792512
2001-11-05,7.00564391880882
2001-11-06,7.02006557568563
2001-11-07,7.01732695917207
2001-11-08,7.01977957739498
2001-11-09,7.0213607640067
2001-11-12,7.01959174081182
2001-11-13,7.03798494700069
2001-11-14,7.03984434777786
2001-11-15,7.04074651720462
2001-11-16,7.03759865057212
2001-11-19,7.04843858685124
2001-11-20,7.04111418663921
2001-11-21,7.03617490439287
2001-11-23,7.04781280012203
2001-11-26,7.05394870706937
2001-11-27,7.04708234420324
2001-11-28,7.02866233604818
2001-11-29,7.03895892177331
2001-11-30,7.03830092597642
2001-12-03,7.02988443382248
2001-12-04,7.04298527089434
2001-12-05,7.06505810749544
2001-12-06,7.06227729749974
2001-12-07,7.05471737582855
2001-12-10,7.03872218311225
2001-12-11,7.03593739826619
2001-12-12,7.0362100101425
2001-12-13,7.0205302439454
2001-12-14,7.0238390635691
2001-12-17,7.0338238813119
2001-12-18,7.04134170854425
2001-12-19,7.04713459041885
2001-12-20,7.03872218311225
2001-12-21,7.04306385429897
2001-12-24,7.04285421373259
2001-12-26,7.04696924091055
2001-12-27,7.05369808465214
2001-12-28,7.05705422490086
2001-12-31,7.04584622258546
2002-01-02,7.05156990590484
2002-01-03,7.06070811556547
2002-01-04,7.06690203739753
2002-01-07,7.06038195351599
2002-01-08,7.05678713217415
2002-01-09,7.05197684041261
2002-01-10,7.05319675685108
2002-01-11,7.04368377489523
2002-01-14,7.03738786101973
2002-01-15,7.04419862647823
2002-01-16,7.02782010607265
2002-01-17,7.03780060660921
2002-01-18,7.02782898332344
2002-01-22,7.02046775535868
2002-01-23,7.02836104140392
2002-01-24,7.03187378038286
2002-01-25,7.03287138785672
2002-01-28,7.03267726809067
2002-01-29,7.00364712108672
2002-01-30,7.015326301329
2002-01-31,7.03014984399266
2002-02-01,7.0230462798058
2002-02-04,6.99799804237031
2002-02-05,6.99395134159696
2002-02-06,6.9879610592961
2002-02-07,6.98487375582212
2002-02-08,6.99962315056605
2002-02-11,7.01386146382521
2002-02-12,7.00986050191929
2002-02-13,7.01975273016651
2002-02-14,7.01793614050481
2002-02-15,7.00685830566844
2002-02-19,6.9878041089326
2002-02-20,7.00122738917899
2002-02-21,6.98559551792898
2002-02-22,6.99378614409569
2002-02-25,7.01160169731274
2002-02-26,7.01155658409726
2002-02-27,7.01201620349474
2002-02-28,7.00916498287287
2002-03-01,7.03154691947135
2002-03-04,7.0508507596527
2002-03-05,7.0441550666428
2002-03-06,7.05856038535547
2002-03-07,7.05405237634486
2002-03-08,7.05988396618263
2002-03-11,7.0632707497147
2002-03-12,7.0609740584863
2002-03-13,7.05106740401226
2002-03-14,7.05015724565268
2002-03-15,7.06147160807536
2002-03-18,7.0609483994913
2002-03-19,7.06500689370512
2002-03-20,7.04912460324914
2002-03-21,7.05063406834819
2002-03-22,7.04638610464407
2002-03-25,7.03162640686507
2002-03-26,7.03745809340048
2002-03-27,7.04279299807494
2002-03-28,7.04524508954008
2002-04-01,7.04450402455123
2002-04-02,7.03593739826619
2002-04-03,7.02589382869285
2002-04-04,7.02672868659378
2002-04-05,7.02351848100839
2002-04-08,7.02579609391059
2002-04-09,7.01911779051794
2002-04-10,7.03038872851969
2002-04-11,7.00641433721575
2002-04-12,7.01302479928907
2002-04-15,7.00538100205311
2002-04-16,7.0285293881302
2002-04-17,7.02648892603236
2002-04-18,7.02506706646576
2002-04-19,7.02568945339009
2002-04-22,7.0101583862649
2002-04-23,7.00393776997377
2002-04-24,6.99680958120598
2002-04-25,6.99528983451969
2002-04-26,6.98130304437491
2002-04-29,6.97115247828329
2002-04-30,6.9818604347954
2002-05-01,6.99067994760236
2002-05-02,6.9889297077965
2002-05-03,6.97861445796354
2002-05-06,6.9590851144501
2002-05-07,6.95605960156335
2002-05-08,6.99287734997708
2002-05-09,6.97822307135291
2002-05-10,6.96128655793566
2002-05-13,6.97966660897725
2002-05-14,7.0005896959741
2002-05-15,6.99491409586694
2002-05-16,7.00145505411588
2002-05-17,7.00903846284682
2002-05-20,6.99565626462853
2002-05-21,6.98460520735548
2002-05-22,6.99027493451481
2002-05-23,7.00040734372189
2002-05-24,6.9882470669939
2002-05-28,6.97965729371174
2002-05-29,6.97322464878909
2002-05-30,6.97041081045033
2002-05-31,6.97273746541862
2002-06-03,6.94762967623639
2002-06-04,6.94763917737778
2002-06-05,6.9564502237746
2002-06-06,6.93648852152756
2002-06-07,6.9349131715364
2002-06-10,6.93803226039203
2002-06-11,6.92126360492045
2002-06-12,6.92781278532881
2002-06-13,6.91726986893243
2002-06-14,6.91499899930829
2002-06-17,6.94328654443308
2002-06-18,6.94422221806268
2002-06-19,6.92754809273446
2002-06-20,6.91402555766018
2002-06-21,6.89683589354213
2002-06-24,6.90044862095464
2002-06-25,6.88360603375563
2002-06-26,6.88092867107187
2002-06-27,6.89835121369369
2002-06-28,6.89752311581543
2002-07-01,6.87590337473717
2002-07-02,6.85444946278354
2002-07-03,6.86065317897644
2002-07-05,6.89672469445486
2002-07-08,6.88446616101273
2002-07-09,6.85943652162739
2002-07-10,6.8248843773307
2002-07-11,6.83235261766773
2002-07-12,6.82588341529141
2002-07-15,6.82212112701073
2002-07-16,6.80343866542598
2002-07-17,6.80908343092746
2002-07-18,6.78169306254908
2002-07-19,6.74258578100575
2002-07-22,6.70912136691718
2002-07-23,6.68173260221987
2002-07-24,6.73747690230665
2002-07-25,6.73182921854401
2002-07-26,6.74857198811626
2002-07-29,6.80123856404195
2002-07-30,6.80547892384899
2002-07-31,6.8152232312218
2002-08-01,6.7852033600438
2002-08-02,6.76185049670906
2002-08-05,6.72695253890504
2002-08-06,6.75643227272667
2002-08-07,6.77624472255629
2002-08-08,6.80844312612536
2002-08-09,6.8119489922504
2002-08-12,6.80660808347084
2002-08-13,6.78469461583668
2002-08-14,6.82396053592927
2002-08-15,6.83545336722673
2002-08-16,6.83386115114959
2002-08-19,6.85719856820503
2002-08-20,6.84314208057712
2002-08-21,6.85578805792708
2002-08-22,6.86974184946392
2002-08-23,6.84679433505179
2002-08-26,6.85430177112534
2002-08-27,6.84035400522152
2002-08-28,6.82205576307238
2002-08-29,6.82197948866042
2002-08-30,6.82009278896357
2002-09-03,6.77766939466361
2002-09-04,6.79503443624515
2002-09-05,6.77895555936062
2002-09-06,6.79561626659297
2002-09-09,6.8056782799814
2002-09-10,6.81298297329642
2002-09-11,6.81284003460828
2002-09-12,6.78774348126735
2002-09-13,6.79100795404561
2002-09-16,6.79245662722101
2002-09-17,6.77253104806506
2002-09-18,6.7678723545575
2002-09-19,6.73734649133677
2002-09-20,6.73979807667003
2002-09-23,6.72587364005856
2002-09-24,6.70843808471282
2002-09-25,6.73299701601064
2002-09-26,6.75104300197267
2002-09-27,6.71825198931028
2002-09-30,6.70353164845518
2002-10-01,6.74277446641148
2002-10-02,6.71890442038762
2002-10-03,6.7080230468341
2002-10-04,6.68533648632921
2002-10-07,6.66604037939004
2002-10-08,6.68279756781582
2002-10-09,6.65513143491767
2002-10-10,6.68949974048256
2002-10-11,6.72781489373673
2002-10-14,6.7351147127425
2002-10-15,6.78136407106703
2002-10-16,6.75695566750132
2002-10-17,6.77901241697366
2002-10-18,6.78489815838183
2002-10-21,6.80208357124588
2002-10-22,6.79140119168018
2002-10-23,6.79809666711532
2002-10-24,6.78275878880745
2002-10-25,6.79978026451459
2002-10-28,6.79147983436643
2002-10-29,6.78236213724971
2002-10-30,6.79201892216823
2002-10-31,6.78644604457433
2002-11-01,6.80346088589436
2002-11-04,6.81162974000738
2002-11-05,6.81935021997613
2002-11-06,6.8284523082152
2002-11-07,6.80533490842976
2002-11-08,6.79653316236297
2002-11-11,6.77558296518163
2002-11-12,6.78326858768441
2002-11-13,6.7827928157604
2002-11-14,6.80712800996369
2002-11-15,6.81325778765588
2002-11-18,6.8027946670761
2002-11-19,6.79876595408009
2002-11-20,6.81799469848136
2002-11-21,6.83921945635275
2002-11-22,6.83577579607189
2002-11-25,6.83826585042812
2002-11-26,6.81707536026927
2002-11-27,6.8446770192687
2002-11-29,6.84194661561783
2002-12-02,6.84004376045838
2002-12-03,6.82518855532517
2002-12-04,6.821739788213
2002-12-05,6.80964617240645
2002-12-06,6.81589212985104
2002-12-09,6.79346613258001
2002-12-10,6.80732703764428
2002-12-11,6.80789076810835
2002-12-12,6.80414879864881
2002-12-13,6.79063700035318
2002-12-16,6.81388409018892
2002-12-17,6.80571146834378
2002-12-18,6.79247909305752
2002-12-19,6.78473982808559
2002-12-20,6.797672530854
2002-12-23,6.79947941212897
2002-12-24,6.79399286681674
2002-12-26,6.79083933707888
2002-12-27,6.77468095264583
2002-12-30,6.77922850194997
2002-12-31,6.77971734942011
2003-01-02,6.81237812916193
2003-01-03,6.81189397687883
2003-01-06,6.83411951353041
2003-01-07,6.82755338403774
2003-01-08,6.81336766542603
2003-01-09,6.83256827122799
2003-01-10,6.83256827122799
2003-01-13,6.83115498331641
2003-01-14,6.83696791243503
2003-01-15,6.82243698141864
2003-01-16,6.81848678453025
2003-01-17,6.80437062036239
2003-01-21,6.78854371797594
2003-01-22,6.77805651570076
2003-01-23,6.78822825367187
2003-01-24,6.75855900096232
2003-01-27,6.74226721710982
2003-01-28,6.75523324655365
2003-01-29,6.76198933174212
2003-01-30,6.73887496501054
2003-01-31,6.75191986168956
2003-02-03,6.75730442157473
2003-02-04,6.74311647143218
2003-02-05,6.73766662640988
2003-02-06,6.7311971112058
2003-02-07,6.72105213999104
2003-02-10,6.72859269222798
2003-02-11,6.72046139528308
2003-02-12,6.70769327816487
2003-02-13,6.70609186274563
2003-02-14,6.72729999719124
2003-02-18,6.74661185352732
2003-02-19,6.7394904674555
2003-02-20,6.72994350850096
2003-02-21,6.74308106724917
2003-02-24,6.72452933386013
2003-02-25,6.73169806892204
2003-02-26,6.71846951363574
2003-02-27,6.73015857761443
2003-02-28,6.73477003218979
2003-03-03,6.7272041511239
2003-03-04,6.71172821765159
2003-03-05,6.72124493214688
2003-03-06,6.71186201246089
2003-03-07,6.72008747401562
2003-03-10,6.69391826280032
2003-03-11,6.68552378720109
2003-03-12,6.68983556270399
2003-03-13,6.72371227063719
2003-03-14,6.72535774273932
2003-03-17,6.76017129880932
2003-03-18,6.76440441817481
2003-03-19,6.77310328103537
2003-03-20,6.7749892881174
2003-03-21,6.79770598597602
2003-03-24,6.76183891448224
2003-03-25,6.77392668818075
2003-03-26,6.7684357527646
2003-03-27,6.76679063611354
2003-03-28,6.76099389758673
2003-03-31,6.74309286878278
2003-04-01,6.7551633608679
2003-04-02,6.78094413983066
2003-04-03,6.77587967159637
2003-04-04,6.77861420687935
2003-04-07,6.77984235053016
2003-04-08,6.77797681020938
2003-04-09,6.76387334987482
2003-04-10,6.77030767610944
2003-04-11,6.76653726300806
2003-04-14,6.78584747618533
2003-04-15,6.79213115844394
2003-04-16,6.77981959899407
2003-04-17,6.79523588525097
2003-04-21,6.79347735422739
2003-04-22,6.814948956538
2003-04-23,6.82330790615678
2003-04-24,6.81501478664445
2003-04-25,6.80107166347872
2003-04-28,6.81874921595253
2003-04-29,6.82202311275031
2003-04-30,6.82102020880916
2003-05-01,6.82034380864908
2003-05-02,6.83527062232764
2003-05-05,6.8314679976353
2003-05-06,6.83989392563891
2003-05-07,6.83477589524368
2003-05-08,6.82466712647103
2003-05-09,6.83884451820744
2003-05-12,6.85130130733676
2003-05-13,6.8483236822582
2003-05-14,6.84511365551274
2003-05-15,6.85295054555511
2003-05-16,6.85044389934195
2003-05-19,6.82521029772389
2003-05-20,6.82408012747319
2003-05-21,6.8280841504172
2003-05-22,6.83719331473832
2003-05-23,6.83864094015739
2003-05-27,6.85801864654508
2003-05-28,6.85984569622534
2003-05-29,6.85608298083272
2003-05-30,6.87066592080699
2003-06-02,6.87419849545329
2003-06-03,6.87890302456224
2003-06-04,6.89389972278982
2003-06-05,6.89784636206632
2003-06-06,6.89543976314613
2003-06-09,6.88339085502466
2003-06-10,6.89247921869848
2003-06-11,6.90523207885711
2003-06-12,6.90626417760845
2003-06-13,6.89629990131908
2003-06-16,6.91843800516675
2003-06-17,6.919347798472
2003-06-18,6.91779474136344
2003-06-19,6.90244119643044
2003-06-20,6.90343596660988
2003-06-23,6.88922465728512
2003-06-24,6.89106681010836
2003-06-25,6.88276562978809
2003-06-26,6.89347378958594
2003-06-27,6.88368794083765
2003-06-30,6.88192451894762
2003-07-01,6.8899171283083
2003-07-02,6.90148566596854
2003-07-03,6.89335206105552
2003-07-07,6.91216552245605
2003-07-08,6.91556473252018
2003-07-09,6.90996286244834
2003-07-10,6.89639096124963
2003-07-11,6.90589356170992
2003-07-14,6.91160783370551
2003-07-15,6.90817517372416
2003-07-16,6.90182777283247
2003-07-17,6.88931630157081
2003-07-18,6.90105287529594
2003-07-21,6.88632731909709
2003-07-22,6.89579401275816
2003-07-23,6.89629990131908
2003-07-24,6.889183868525
2003-07-25,6.90643439968082
2003-07-28,6.90426922929676
2003-07-29,6.8969774354246
2003-07-30,6.89516636025238
2003-07-31,6.89801802296109
2003-08-01,6.88770564608493
2003-08-04,6.89042599791256
2003-08-05,6.87260469445786
2003-08-06,6.87428123979601
2003-08-07,6.88153449432652
2003-08-08,6.88509038670354
2003-08-11,6.88815445871413
2003-08-12,6.89805839135132
2003-08-13,6.89165641416473
2003-08-14,6.89821997185799
2003-08-15,6.89838146465064
2003-08-18,6.90749523540811
2003-08-19,6.91010249769366
2003-08-20,6.90805522178777
2003-08-21,6.91101996362648
2003-08-22,6.90079108272204
2003-08-25,6.90144543569784
2003-08-26,6.90447990125289
2003-08-27,6.90454009383672
2003-08-28,6.91059128058076
2003-08-29,6.91573337890504
2003-09-02,6.92950697642447
2003-09-03,6.93368616803678
2003-09-04,6.93534123421016
2003-09-05,6.92891973802364
2003-09-08,6.93890506217353
2003-09-09,6.93066091335089
2003-09-10,6.91861606940965
2003-09-11,6.92404191173106
2003-09-12,6.92621387099958
2003-09-15,6.92245667942925
2003-09-16,6.93665361684379
2003-09-17,6.93339375698184
2003-09-18,6.94657202214157
