"fecha","log_precio"
2013-01-02,0.857530871877909
2013-01-03,0.840704778654095
2013-01-04,0.830006241295538
2013-01-07,0.828260554667324
2013-01-08,0.808853820359531
2013-01-09,0.80766576469333
2013-01-10,0.804390194978731
2013-01-11,0.785726364461083
2013-01-14,0.796305157682589
2013-01-15,0.815364809064398
2013-01-16,0.821247068522599
2013-01-17,0.829424822985612
2013-01-18,0.833488498800159
2013-01-22,0.852711731531787
2013-01-23,0.875468777090328
2013-01-24,0.902597437227407
2013-01-25,0.90232688353347
2013-01-28,0.930324957085819
2013-01-29,0.928219291431038
2013-01-30,0.916823789084216
2013-01-31,0.91655753435294
2013-02-01,0.93739958178887
2013-02-04,0.922670351725686
2013-02-05,0.932951194526943
2013-02-06,0.959860778093864
2013-02-07,0.967744001868245
2013-02-08,0.961646409534363
2013-02-11,0.94052780308435
2013-02-12,0.926637032989337
2013-02-13,0.941308378275462
2013-02-14,0.936615948319205
2013-02-15,0.903948046726201
2013-02-19,0.962665366631759
2013-02-20,0.943646361913994
2013-02-21,0.851858914841677
2013-02-22,0.878519453012789
2013-02-25,0.829424822985612
2013-02-26,0.830877891219322
2013-02-27,0.850150892689827
2013-02-28,0.842428894775648
2013-03-01,0.83724749976294
2013-03-04,0.863733472290272
2013-03-05,0.893363054189939
2013-03-06,0.921344715233245
2013-03-07,0.935570459360694
2013-03-08,0.941828640356079
2013-03-11,0.958072409793918
2013-03-12,0.958583659422658
2013-03-13,0.954998585213018
2013-03-14,0.898805531404688
2013-03-15,0.855549617915491
2013-03-18,0.851574277426922
2013-03-19,0.849581072969704
2013-03-20,0.874079023662161
2013-03-21,0.875746595469916
2013-03-22,0.892544224338667
2013-03-25,0.917090449398867
2013-03-26,0.925844916718626
2013-03-27,0.933737610239907
2013-03-28,0.926637032989337
2013-04-01,1.07454739408606
2013-04-02,1.08383703341254
2013-04-03,1.00795792388054
2013-04-04,1.02985762005882
2013-04-05,1.01450574202636
2013-04-08,1.02556369082234
2013-04-09,0.99325179067092
2013-04-10,1.02628065580002
2013-04-11,1.06677753036162
2013-04-12,1.07044152069276
2013-04-15,1.06010255394145
2013-04-16,1.11163811802573
2013-04-17,1.10856261007896
2013-04-18,1.14145882848215
2013-04-19,1.15960297961258
2013-04-22,1.20776558945375
2013-04-23,1.2239715747769
2013-04-24,1.21253603158247
2013-04-25,1.24319359542375
2013-04-26,1.22768921545925
2013-04-29,1.29819158041762
2013-04-30,1.28074856381704
2013-05-01,1.26751083801742
2013-05-02,1.28296870286531
2013-05-03,1.29106760645688
2013-05-06,1.37792617956897
2013-05-07,1.3085130478539
2013-05-08,1.31354433323395
2013-05-09,1.53183674336409
2013-05-10,1.63263339226239
2013-05-13,1.76701124197082
2013-05-14,1.71367775757433
2013-05-15,1.73271695287452
2013-05-16,1.81645209732533
2013-05-17,1.80828875554526
2013-05-20,1.79109254906621
2013-05-21,1.76461658781914
2013-05-22,1.76061273760763
