"fecha","volatilidad_empirica","sigma_garch","sigma_figarch"
"2022-07-07",0.0216421637453763,0.0135156206418757,0.0137481741920101
"2022-07-08",0.00273691464330383,0.0146266837886174,0.0143234220529842
"2022-07-11",0.00434253991933353,0.0138771560561897,0.0143797471181269
"2022-07-12",0.00626872583000626,0.0132261939199197,0.0136933863693855
"2022-07-13",0.00875960708310686,0.0127096762943096,0.0128739135578264
"2022-07-14",0.0178553622649336,0.0123972496654977,0.0122579042563888
"2022-07-15",0.017981221254237,0.0131332894086558,0.0124880037593508
"2022-07-18",0.00216232346650713,0.0137674525863842,0.0133024217469613
"2022-07-19",0.0201396643102747,0.013067134835309,0.0133988540920549
"2022-07-20",0.0119105277407243,0.0140268628364864,0.0137309976270042
"2022-07-21",0.0020197128016548,0.0138449527302396,0.0140272641740117
"2022-07-22",0.00484303426446608,0.0131367740986058,0.0136113300465935
"2022-07-25",0.00421387228257508,0.0125607820274128,0.0128336236082732
"2022-07-26",0.00198078699587967,0.0120045010550784,0.012043762561755
"2022-07-27",0.00676794045484108,0.0114272253334125,0.0113068476042801
"2022-07-28",0.0048737550251392,0.0110948143704138,0.0107733099163923
"2022-07-29",0.00878028589254676,0.0106839627402428,0.0103844556217122
"2022-08-01",0.0087555245675599,0.0105791066879852,0.0102141486089721
"2022-08-02",0.00145838669866549,0.0104835184074609,0.0102263746503793
"2022-08-03",0.00556688368035907,0.0100105620397385,0.0100534099542362
"2022-08-04",0.00233083178446769,0.0097326630122181,0.00977755262051543
"2022-08-05",0.000845105083948638,0.00933644129082663,0.00946696018000295
"2022-08-08",0.0127126799512656,0.00894434965344987,0.00911422801826665
"2022-08-09",0.00475150910795286,0.00952715250473799,0.00933415309160699
"2022-08-10",0.00490851868930342,0.0092464969611392,0.00954893005669198
"2022-08-11",0.00325112588310539,0.00900054665599102,0.00944897379369922
"2022-08-12",0.002431455769905,0.00869560975962257,0.00919716267108026
"2022-08-15",0.00316146652632021,0.00838794574492231,0.00888581258481049
"2022-08-16",0.0100243935113937,0.00813349513257351,0.008596370637817
"2022-08-17",0.00909924846944676,0.00848859085833348,0.0086934944817352
"2022-08-18",0.000533646430914914,0.00868245060242416,0.00902122107077338
"2022-08-19",0.0109970095790057,0.00834015433725014,0.00903441014214857
"2022-08-22",0.0064128388219622,0.00878815380304791,0.00918047809280226
"2022-08-23",0.00708617186937666,0.00869053084453975,0.00931633809348608
"2022-08-24",0.00327528662883303,0.00865939904396267,0.00930019732944268
"2022-08-25",0.00145242754070019,0.00838538113975928,0.00910959976153031
"2022-08-26",0.0152113026131993,0.00807949608353098,0.00877390941674581
"2022-08-29",0.00925659017846314,0.00922965829856184,0.00923113455183381
"2022-08-30",0.00122738415457135,0.00934222354632511,0.00981334729906457
"2022-08-31",0.0118115955567877,0.00895437530819216,0.00978440419670519
"2022-09-01",0.0102090596999265,0.00941157830316377,0.00983147714485514
"2022-09-02",0.0160377805257248,0.00960409184160223,0.0100552686212531
"2022-09-05",0.00880036553881602,0.0105696636703943,0.0107019440916733
"2022-09-06",0.00261065159705076,0.0104791012297802,0.0110953968087348
"2022-09-07",0.00174539726768685,0.0100313332757933,0.0108433042906348
"2022-09-08",0.00772222968937086,0.00959812608372036,0.0102600218404717
"2022-09-09",0.0145834588149061,0.00952004403876324,0.00981755450621144
"2022-09-12",0.0198682488542943,0.0102747038957715,0.0100980974623802
"2022-09-13",0.0160290554455269,0.0117511060145026,0.0113452590168646
"2022-09-14",0.00104219745566603,0.0123346290143321,0.012502354540478
"2022-09-15",0.00370482016251472,0.0117204821890408,0.0125837832451837
"2022-09-16",0.0125450990584124,0.0112105810431853,0.0119468651005794
"2022-09-19",0.00106396968238087,0.011428839820521,0.0115625715627862
"2022-09-20",0.0151393064958665,0.0108803756763278,0.011150161843633
"2022-09-21",0.000114307422277804,0.011480867570266,0.0111749265661643
"2022-09-22",0.0124626935082706,0.0109231596407872,0.011068907111802
"2022-09-23",0.0249000627241003,0.011170780351476,0.0109929632025819
"2022-09-26",0.00993912237111694,0.0133779856028671,0.012433635266376
"2022-09-27",0.00839900135639482,0.0130926536919305,0.0134029818704289
"2022-09-28",0.000470180478462368,0.0127182382229697,0.0132792655441636
"2022-09-29",0.0192784702352977,0.0120730074968448,0.012581548071314
"2022-09-30",0.00909533265874174,0.0130803480714611,0.0126450260328278
"2022-10-03",0.0128400820721826,0.0127578715609818,0.0127980645850107
"2022-10-04",0.0309552107917099,0.0128115635460558,0.0127374000116801
"2022-10-05",0.0152786915191374,0.0157991467239298,0.0145586386255275
"2022-10-06",0.00911805464828497,0.0157496008499341,0.015981244864963
"2022-10-07",0.00992785720590739,0.0151890372077658,0.0159144157016198
"2022-10-10",0.00315141974140332,0.0147323665368328,0.0152027654321297
"2022-10-11",0.00779996344693323,0.0139847189064405,0.0142172417109594
"2022-10-12",0.0129713530688154,0.0134920541462927,0.0132630864556916
"2022-10-13",0.0120056620517275,0.0134722166641512,0.0127857236115866
"2022-10-14",0.00457532662401761,0.0133591456046971,0.0126507758870933
"2022-10-17",0.0233751970018652,0.0127555519675267,0.0122945866304938
"2022-10-18",0.00714642784359398,0.0143041231792096,0.0130413415767068
"2022-10-19",0.00364592565835942,0.0137466518688158,0.0135514990445907
"2022-10-20",0.00798530703477418,0.0130828245948753,0.0131267463184404
"2022-10-21",0.0130087159948094,0.0126809560946862,0.0124768279976143
"2022-10-24",0.0177200243440581,0.0127621601981888,0.0122090801178435
"2022-10-25",0.0147850119557944,0.0134191119515188,0.0126499506512448
"2022-10-26",0.00966464964997371,0.0136057157070353,0.013203644628847
"2022-10-27",0.00639578658684492,0.0132765969904271,0.0132578901498764
"2022-10-28",0.00058090844032499,0.0127626576347856,0.0128254972952849
"2022-10-31",0.0050400157087509,0.0121148066365146,0.0120998285599399
