"fecha","volatilidad_empirica","sigma_garch","sigma_figarch"
"2023-10-18",0.048931487841962,0.0285759712050667,0.0292725138790531
"2023-10-19",0.0976162487265801,0.0296974549438226,0.0309861182922137
"2023-10-20",0.0375882945064188,0.0349071161783383,0.0375014072532857
"2023-10-23",0.000424440954029492,0.0350283297248545,0.0355600376093964
"2023-10-24",0.0207193710466207,0.0343618815992137,0.0345963496635686
"2023-10-25",0.0191175033877657,0.0339587338229428,0.034360619019726
"2023-10-26",0.0318550239211124,0.0335337193984103,0.03396730407185
"2023-10-27",0.00745661981088386,0.0334985873036292,0.0341246598852908
"2023-10-30",0.0491375588495071,0.0329094737643338,0.0333277951898092
"2023-10-31",0.0174790776188587,0.0337116366972098,0.0347138805752187
"2023-11-01",0.0237157846751206,0.0332607874460353,0.0337380203617009
"2023-11-02",0.0606074173319247,0.032975779572644,0.0335546811487044
"2023-11-03",0.00661398722315276,0.0344823776286321,0.0357670825046384
"2023-11-06",0.00314187551739842,0.0338566343268484,0.0342461655580207
"2023-11-07",0.0131839645429856,0.0332301522361006,0.0336710216448692
"2023-11-08",0.000315073789938225,0.0327187951275481,0.0332515904539037
"2023-11-09",0.0561604896585841,0.0321204392135231,0.0326525105042135
"2023-11-10",0.021996498496029,0.0334071996357025,0.0346916746416558
"2023-11-13",0.0413418339994536,0.033070777413091,0.0336628538476142
"2023-11-14",0.0594380194775406,0.0334587749259734,0.0343576072519751
"2023-11-15",0.0226141554690686,0.0348453184574132,0.0361039666928809
"2023-11-16",0.0388353490408084,0.0344705186496782,0.0349884701226089
"2023-11-17",0.0030349323976635,0.0346669975325076,0.0354492464459154
"2023-11-20",0.00553311914494437,0.0340162056146398,0.0344688935781594
"2023-11-21",0.023490974516938,0.0333969371409176,0.0339151469656073
"2023-11-22",0.0294082747343118,0.0331004112277606,0.0337910231245095
"2023-11-24",0.00528038626185623,0.032998389737559,0.0337852450056294
"2023-11-27",0.00267217466258352,0.0324081785532683,0.0330109387603589
"2023-11-28",0.044083356931929,0.0318233751290238,0.0324628548145887
"2023-11-29",0.0105122665810455,0.0324253031429966,0.0335465973950269
"2023-11-30",0.0167696199826803,0.0319023362207768,0.0325473165837537
"2023-12-01",0.00522019932359719,0.0315005364333873,0.0322185383698777
"2023-12-04",0.0137014431321898,0.0309557194503312,0.0316318796651221
"2023-12-05",0.0132407558257528,0.0305290061094581,0.03127021787302
"2023-12-06",0.0027191294607718,0.0301090692292037,0.0308600298989619
"2023-12-07",0.0135684092751598,0.0295947267780585,0.0303124123372534
"2023-12-08",0.00493339661492698,0.0292129505491938,0.0299873950177017
"2023-12-11",0.0169572317878304,0.0287379779247462,0.0294695628316734
"2023-12-12",0.0114527145310763,0.028456589528277,0.0292582408362088
"2023-12-13",0.00957386627289214,0.0280791218645918,0.0288237299010993
"2023-12-14",0.0479759572029161,0.0276874331747866,0.0284104409898185
"2023-12-15",0.00971168839454695,0.028823028692737,0.0300959387793625
"2023-12-18",0.00561731831843382,0.0284079252748065,0.0289899557991714
"2023-12-19",0.0201852498708908,0.0279637546036105,0.0285270572494905
"2023-12-20",0.0399767793773114,0.0277952930128257,0.0284569953340726
"2023-12-21",0.0293458607841934,0.0284502165882601,0.0293974059704655
"2023-12-22",0.00773121056540393,0.0285685283833165,0.0292392020728627
"2023-12-26",0.0159877400739061,0.0281384320175993,0.0285570206792019
"2023-12-27",0.0186474555108624,0.027858092001116,0.0283310504916454
"2023-12-28",0.0321041517301603,0.027652573267698,0.0281383564343377
"2023-12-29",0.0187383270737902,0.0279295373424982,0.0285818196444048
"2024-01-02",0.000241487460747258,0.0277234808586211,0.0281379057619305
"2024-01-03",0.040961222799325,0.0272795033796048,0.0275781253864456
"2024-01-04",0.00218314996566438,0.0280254218967056,0.0287828305695884
"2024-01-05",0.00185094152508292,0.0275750537034864,0.0277899208217725
"2024-01-08",0.0123866145766387,0.0271382361204408,0.0273537156118312
"2024-01-09",0.0230968395669358,0.0268233085615668,0.0270789189588582
"2024-01-10",0.00435063280627901,0.0267939842858454,0.027146071155062
"2024-01-11",0.0291459661444975,0.0263938674099933,0.0265607483424952
"2024-01-12",0.0373493987774305,0.0266139701018817,0.0270150415397355
"2024-01-16",0.0046490706588509,0.0272100918004479,0.0277144340031009
"2024-01-17",0.0200254730443694,0.0267981505279449,0.0268354608133605
"2024-01-18",0.0171728156296469,0.0266747132822642,0.0268217292093896
"2024-01-19",0.00146201150026037,0.0264796908445746,0.0265719136936883
"2024-01-22",0.0161052405975797,0.0260776616206917,0.0260603057359772
"2024-01-23",0.00162701062787018,0.0258807268697387,0.0259329745178387
"2024-01-24",0.00628343461072145,0.02549893235003,0.025445777756558
"2024-01-25",0.129258171701292,0.0251580909320197,0.0250999584604105
"2024-01-26",0.00338906582672127,0.0354595396677715,0.0390224312712373
"2024-01-29",0.0410554895978565,0.0347867964092548,0.0342172123981192
"2024-01-30",0.00345082262898266,0.0350639697363895,0.0349845348213176
"2024-01-31",0.0226994710992781,0.0344030373184487,0.0339635640084428
"2024-02-01",0.00834782117237065,0.0340469762497619,0.0338133096078375
"2024-02-02",0.00504285877699839,0.0334492495014215,0.033168197549958
"2024-02-05",0.0371346897263605,0.0328439893293633,0.0326206860517978
"2024-02-06",0.0220677979902719,0.0330538661661106,0.0332283259200606
"2024-02-07",0.0133091782886492,0.0327327436161303,0.0327043995531649
"2024-02-08",0.0105001533778015,0.0322397130105441,0.0321783118396829
"2024-02-09",0.0209336577749708,0.0317225409075389,0.0316936541549147
